case_id,replicate_id,baseline_status,baseline_compile_success,baseline_generated_file_count,baseline_oracle_requirement_recall,baseline_oracle_semantic_score,control_status,control_compile_success,control_generated_file_count,control_oracle_requirement_recall,control_oracle_semantic_score,requirements_drop_status,requirements_drop_compile_success,requirements_drop_generated_file_count,requirements_drop_oracle_requirement_recall,requirements_drop_oracle_semantic_score,sml_rule_drop_status,sml_rule_drop_compile_success,sml_rule_drop_generated_file_count,sml_rule_drop_oracle_requirement_recall,sml_rule_drop_oracle_semantic_score,generated_tree_drop_status,generated_tree_drop_compile_success,generated_tree_drop_generated_file_count,generated_tree_drop_oracle_requirement_recall,generated_tree_drop_oracle_semantic_score,intended_evolution_status,intended_evolution_compile_success,intended_evolution_generated_file_count,intended_evolution_oracle_requirement_recall,intended_evolution_oracle_semantic_score
SSMB2-022,R01,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
SSMB2-022,R02,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
SSMB2-022,R03,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
SSMB2-022,R04,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
SSMB2-022,R05,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
SSMB2-022,R06,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
SSMB2-022,R07,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
SSMB2-022,R08,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
SSMB2-022,R09,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
SSMB2-023,R00,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-023,R01,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-023,R02,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-023,R03,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-023,R04,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-023,R05,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-023,R06,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-023,R07,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-023,R08,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-023,R09,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-024,R00,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-024,R01,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-024,R02,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-024,R03,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-024,R04,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-024,R05,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-024,R06,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-024,R07,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-024,R08,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-024,R09,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-025,R00,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-025,R01,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-025,R02,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-025,R03,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-025,R04,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-025,R05,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-025,R06,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-025,R07,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-025,R08,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-025,R09,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,0.75,0.8722222222222222,REJECTED,False,0,1.0,0.8222222222222222,REJECTED,False,0,1.0,0.9722222222222222,REJECTED,False,0,1.0,0.9722222222222222
SSMB2-026,R00,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-026,R01,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-026,R02,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-026,R03,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-026,R04,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-026,R05,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-026,R06,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-026,R07,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-026,R08,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-026,R09,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-027,R00,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-027,R01,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-027,R02,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-027,R03,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-027,R04,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-027,R05,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-027,R06,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-027,R07,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-027,R08,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-027,R09,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,0.75,0.9,REJECTED,False,0,1.0,0.85,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-028,R00,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-028,R01,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-028,R02,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-028,R03,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-028,R04,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-028,R05,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-028,R06,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-028,R07,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-028,R08,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-028,R09,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.7944444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R00,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R01,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R02,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R03,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R04,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R05,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R06,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R07,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R08,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-029,R09,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,0.75,0.8444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444,REJECTED,False,0,1.0,0.9444444444444444
SSMB2-030,R00,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-030,R01,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-030,R02,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-030,R03,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-030,R04,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-030,R05,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-030,R06,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-030,R07,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-030,R08,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
SSMB2-030,R09,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0,REJECTED,False,0,1.0,1.0
